;delayFromFreeFlow;delayFromTypical;distance;endTime;eventCode;fullDesc;iconURL;id;impacting;lat;lng;parameterizedDescription;severity;shortDesc;startTime;type
2;0.0;0.0;0.0;2019-07-05T08:29:15;211;Shoulder blocked due to stalled vehicle on I-495 Eastbound near Exit 24 Kissena Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111146354;False;40.739811;-73.818146;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Queensboro Hill', u'crossRoad2': u'Exit 24 Kissena Blvd ', u'eventText': u'Stalled Vehicle, shoulder blocked'};3;I-495 E/B: stalled vehicle near Exit 24 Kissena Blvd;2019-07-05T07:44:26;4
3;0.0;0.0;0.0;2019-07-05T08:15:58;213;Truck fire on 101st St at Lewis Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145039;True;40.740349;-73.859489;{u'direction': u'None', u'roadName': u'101st St', u'position1': u'at', u'toLocation': u'Lefrak City', u'crossRoad2': u'101st St / Lewis Ave', u'eventText': u'Truck Fire'};2;101st St: truck fire at Lewis Ave;2019-07-05T07:15:28;4
4;0.0;0.0;0.0;2019-07-05T08:18:30;211;Shoulder blocked due to stalled vehicle on I-278 Westbound at I-87 Major Deegan Expy.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145773;False;40.804478;-73.918076;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Mott Haven', u'crossRoad2': u'I-87 Major Deegan Expy ', u'eventText': u'Stalled Vehicle, shoulder blocked'};2;I-278 W/B: stalled vehicle at I-87 Major Deegan Expy;2019-07-05T07:33:54;4
0;0.0;0.0;0.0;2019-07-05T08:26:41;201;Accident on Belt Pkwy at Exit 14 Pennsylvania Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111144314;True;40.643036;-73.876221;{u'direction': u'None', u'roadName': u'Belt Pkwy', u'position1': u'at', u'toLocation': u'Spring Creek', u'crossRoad2': u'Belt Pkwy Exit 14 / Pennsylvania Ave', u'eventText': u'Accident'};2;Belt Pkwy: accident at Exit 14 Pennsylvania Ave;2019-07-05T06:54:35;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
2;0.0;0.0;0.0;2019-07-05T08:29:15;211;Shoulder blocked due to stalled vehicle on I-495 Eastbound near Exit 24 Kissena Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111146354;False;40.739811;-73.818146;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Queensboro Hill', u'crossRoad2': u'Exit 24 Kissena Blvd ', u'eventText': u'Stalled Vehicle, shoulder blocked'};3;I-495 E/B: stalled vehicle near Exit 24 Kissena Blvd;2019-07-05T07:44:26;4
3;0.0;0.0;0.0;2019-07-05T08:31:27;213;Truck fire on 101st St at Lewis Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145039;True;40.740349;-73.859489;{u'direction': u'None', u'roadName': u'101st St', u'position1': u'at', u'toLocation': u'Lefrak City', u'crossRoad2': u'101st St / Lewis Ave', u'eventText': u'Truck Fire'};2;101st St: truck fire at Lewis Ave;2019-07-05T07:15:28;4
4;0.0;0.0;0.0;2019-07-05T08:34:32;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
5;0.0;0.0;0.0;2019-07-05T08:33:44;211;Shoulder blocked due to stalled vehicle on I-278 Westbound at I-87 Major Deegan Expy.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145773;False;40.804478;-73.918076;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Mott Haven', u'crossRoad2': u'I-87 Major Deegan Expy ', u'eventText': u'Stalled Vehicle, shoulder blocked'};2;I-278 W/B: stalled vehicle at I-87 Major Deegan Expy;2019-07-05T07:33:54;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T08:31:27;213;Truck fire on 101st St at Lewis Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145039;True;40.740349;-73.859489;{u'direction': u'None', u'roadName': u'101st St', u'position1': u'at', u'toLocation': u'Lefrak City', u'crossRoad2': u'101st St / Lewis Ave', u'eventText': u'Truck Fire'};2;101st St: truck fire at Lewis Ave;2019-07-05T07:15:28;4
2;0.0;0.0;0.0;2019-07-05T08:34:32;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
3;0.0;0.0;0.0;2019-07-05T08:33:44;211;Shoulder blocked due to stalled vehicle on I-278 Westbound at I-87 Major Deegan Expy.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145773;False;40.804478;-73.918076;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Mott Haven', u'crossRoad2': u'I-87 Major Deegan Expy ', u'eventText': u'Stalled Vehicle, shoulder blocked'};2;I-278 W/B: stalled vehicle at I-87 Major Deegan Expy;2019-07-05T07:33:54;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T08:46:42;213;Truck fire on 101st St at Lewis Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145039;True;40.740349;-73.859489;{u'direction': u'None', u'roadName': u'101st St', u'position1': u'at', u'toLocation': u'Lefrak City', u'crossRoad2': u'101st St / Lewis Ave', u'eventText': u'Truck Fire'};2;101st St: truck fire at Lewis Ave;2019-07-05T07:15:28;4
2;0.0;0.0;0.0;2019-07-05T08:34:32;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
3;0.0;0.0;0.0;2019-07-05T08:33:44;211;Shoulder blocked due to stalled vehicle on I-278 Westbound at I-87 Major Deegan Expy.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145773;False;40.804478;-73.918076;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Mott Haven', u'crossRoad2': u'I-87 Major Deegan Expy ', u'eventText': u'Stalled Vehicle, shoulder blocked'};2;I-278 W/B: stalled vehicle at I-87 Major Deegan Expy;2019-07-05T07:33:54;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T08:46:42;213;Truck fire on 101st St at Lewis Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145039;True;40.740349;-73.859489;{u'direction': u'None', u'roadName': u'101st St', u'position1': u'at', u'toLocation': u'Lefrak City', u'crossRoad2': u'101st St / Lewis Ave', u'eventText': u'Truck Fire'};2;101st St: truck fire at Lewis Ave;2019-07-05T07:15:28;4
2;0.0;0.0;0.0;2019-07-05T08:49:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
3;0.0;0.0;0.0;2019-07-05T08:49:13;211;Shoulder blocked due to stalled vehicle on I-278 Westbound at I-87 Major Deegan Expy.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145773;False;40.804478;-73.918076;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Mott Haven', u'crossRoad2': u'I-87 Major Deegan Expy ', u'eventText': u'Stalled Vehicle, shoulder blocked'};2;I-278 W/B: stalled vehicle at I-87 Major Deegan Expy;2019-07-05T07:33:54;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T08:49:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
2;0.0;0.0;0.0;2019-07-05T08:49:13;211;Shoulder blocked due to stalled vehicle on I-278 Westbound at I-87 Major Deegan Expy.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111145773;False;40.804478;-73.918076;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Mott Haven', u'crossRoad2': u'I-87 Major Deegan Expy ', u'eventText': u'Stalled Vehicle, shoulder blocked'};2;I-278 W/B: stalled vehicle at I-87 Major Deegan Expy;2019-07-05T07:33:54;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T08:49:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T09:04:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
1;0.0;0.0;0.0;2019-07-05T09:04:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.0;0.0;0.0;2019-07-05T09:16:14;211;Left lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound after Exit 23 2nd Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111149211;False;40.654251;-74.008118;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'after', u'toLocation': u'Sunset Park', u'crossRoad2': u'I-278 Brooklyn Queens Expy Exit 23 / 2nd Ave / 39th St', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle after Exit 23 2nd Ave;2019-07-05T08:46:38;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
2;0.0;0.0;0.0;2019-07-05T09:04:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.0;0.0;0.0;2019-07-05T09:16:14;211;Left lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound after Exit 23 2nd Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111149211;False;40.654251;-74.008118;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'after', u'toLocation': u'Sunset Park', u'crossRoad2': u'I-278 Brooklyn Queens Expy Exit 23 / 2nd Ave / 39th St', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle after Exit 23 2nd Ave;2019-07-05T08:46:38;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
2;0.0;0.0;0.0;2019-07-05T09:19:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.0;0.0;0.0;2019-07-05T09:16:14;211;Left lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound after Exit 23 2nd Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111149211;False;40.654251;-74.008118;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'after', u'toLocation': u'Sunset Park', u'crossRoad2': u'I-278 Brooklyn Queens Expy Exit 23 / 2nd Ave / 39th St', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle after Exit 23 2nd Ave;2019-07-05T08:46:38;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
2;0.0;0.0;0.0;2019-07-05T09:19:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.0;0.0;0.0;2019-07-05T09:31:40;211;Left lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound after Exit 23 2nd Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111149211;False;40.654251;-74.008118;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'after', u'toLocation': u'Sunset Park', u'crossRoad2': u'I-278 Brooklyn Queens Expy Exit 23 / 2nd Ave / 39th St', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle after Exit 23 2nd Ave;2019-07-05T08:46:38;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
2;0.0;0.0;0.0;2019-07-05T09:19:44;201;Accident on I-495 Eastbound near Exit 26 Francis Lewis Blvd.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111147241;True;40.741959;-73.78273;{u'direction': u'Eastbound', u'roadName': u'I-495', u'position1': u'near', u'toLocation': u'Fresh Meadows', u'crossRoad2': u'Exit 26 Francis Lewis Blvd', u'eventText': u'Accident'};3;I-495 E/B: accident near Exit 26 Francis Lewis Blvd;2019-07-05T08:05:24;4
0;0.0;0.0;0.0;2019-07-05T09:31:40;211;Left lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound after Exit 23 2nd Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111149211;False;40.654251;-74.008118;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'after', u'toLocation': u'Sunset Park', u'crossRoad2': u'I-278 Brooklyn Queens Expy Exit 23 / 2nd Ave / 39th St', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle after Exit 23 2nd Ave;2019-07-05T08:46:38;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.0;2019-07-05T09:31:40;211;Left lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound after Exit 23 2nd Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111149211;False;40.654251;-74.008118;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'after', u'toLocation': u'Sunset Park', u'crossRoad2': u'I-278 Brooklyn Queens Expy Exit 23 / 2nd Ave / 39th St', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle after Exit 23 2nd Ave;2019-07-05T08:46:38;4
1;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.019999999552965164;0.05000000074505806;0.07999999821186066;2019-07-05T09:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.07999999821186066;2019-07-05T12:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.07999999821186066;2019-07-05T12:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.07999999821186066;2019-07-05T12:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
0;0.0;0.0;0.07999999821186066;2019-07-05T12:36:04;520;Left and center lane blocked due to burst water main on 1st Ave Northbound from 24th St to 25th St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111075670;True;40.738171;-73.977608;{u'direction': u'Northbound', u'roadName': u'1st Ave', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'1st Ave / 24th St', u'crossRoad2': u'1st Ave / 25th St', u'eventText': u'Lane (or Lanes) blocked, burst Water Main'};2;1st Ave N/B: left and center lane blocked from 24th St to 25th St;2019-07-04T12:00:02;4
